month,building_price_id,building_id,room_count,min_area,max_area,price_per_meter,max_price_per_meter,currency,is_sold
2024-05-24,44959,4597,2,50,77,669,825,interbank,no
2024-05-24,44958,4597,1,35.3,47.59,694,730,interbank,no
2024-05-24,44957,4597,1,23,68,694,890,interbank,no
2024-05-24,44956,8193,3,88,88,825,825,interbank,no
2024-05-24,44955,8193,2,69.1,69.1,855,855,interbank,no
2024-05-24,44954,7792,3,0,0,0,0,uah,yes
2024-05-24,44953,7792,2,0,0,0,0,uah,yes
2024-05-24,44952,7792,1,0,0,0,0,uah,yes
2024-05-24,44951,7239,2,0,0,0,0,uah,yes
2024-05-24,44950,7239,1,0,0,0,0,uah,yes
2024-05-24,44949,9491,2,64,64,1200,1200,interbank,no
2024-05-24,44948,9491,1,44,44,1200,1200,interbank,no
2024-05-24,44946,9463,2,67,67,1200,1200,interbank,no
2024-05-24,44945,9463,1,50,50,1200,1200,interbank,no
2024-05-24,44943,5181,3,78.5,78.5,850,850,interbank,no
2024-05-24,44942,9486,2,0,0,0,0,uah,yes
2024-05-24,44941,9486,1,0,0,0,0,uah,yes
2024-05-24,44940,6841,2,65.4,66.9,30000,30000,uah,no
2024-05-24,44939,6841,1,0,0,0,0,uah,yes
2024-05-24,44937,9195,2,0,0,0,0,uah,yes
2024-05-24,44936,9195,1,35.2,35.6,31000,31000,uah,no
2024-05-24,44935,7833,2,0,0,0,0,interbank,yes
2024-05-24,44934,7833,1,0,0,0,0,interbank,yes
2024-05-24,44933,9416,3,75,75,500,550,interbank,no
2024-05-24,44932,9416,2,54,54,500,550,interbank,no
2024-05-24,44931,9416,1,31,31,500,550,interbank,no
2024-05-24,44928,6625,3,0,0,0,0,uah,yes
2024-05-24,44927,6625,2,59,65,18600,24200,uah,no
2024-05-24,44926,6625,1,0,0,0,0,uah,yes
2024-05-24,44924,7444,4,150,150,900,900,interbank,no
2024-05-24,44921,7444,4,150,150,900,900,interbank,no
2024-05-24,44920,6044,1,63.2,63.2,750,750,interbank,no
2024-05-24,44919,6044,2,0,0,0,0,interbank,yes
2024-05-24,44918,9481,3,127,134,1150,1350,interbank,no
2024-05-24,44917,9473,1,31,43.8,1850,2200,interbank,no
2024-05-24,44916,5006,5,119,173.1,42000,42000,uah,no
2024-05-24,44915,5006,4,110.8,154,42000,42000,uah,no
2024-05-24,44914,5006,3,74.1,147.7,42000,45000,uah,no
2024-05-24,44913,5006,2,58.4,101.7,37500,45600,uah,no
2024-05-24,44912,5006,1,39.6,39.6,45000,45000,uah,no
2024-05-24,44911,8333,4,0,0,0,0,uah,yes
2024-05-24,44910,8333,3,57,109,36300,36300,uah,no
2024-05-24,44909,8333,2,52,82,36300,36300,uah,no
2024-05-24,44908,8333,1,32,65,36300,36300,uah,no
2024-05-24,44907,6195,6,0,0,0,0,uah,yes
2024-05-24,44906,6195,6,0,0,0,0,uah,yes
2024-05-24,44905,6195,6,0,0,0,0,uah,yes
2024-05-24,44904,6195,6,0,0,0,0,uah,yes
2024-05-24,44903,9200,3,111.7,113.6,800,800,interbank,no
2024-05-24,44902,9200,2,55.09,61.73,800,800,interbank,no
2024-05-24,44901,9200,1,37.8,75.6,900,900,interbank,no
2024-05-24,44900,8712,2,55.8,76.16,950,1100,interbank,no
2024-05-24,44899,8712,1,41.55,49,1050,1200,interbank,no
2024-05-24,44898,9430,2,54.67,68.74,840,950,interbank,no
2024-05-24,44897,9430,1,37.27,49.75,828,880,interbank,no
2024-05-24,44896,8254,1,19.2,90.8,1250,1755,interbank,no
2024-05-24,44895,9474,3,78.6,78.74,750,750,interbank,no
2024-05-24,44894,6699,2,0,0,0,0,interbank,yes
2024-05-24,44893,6921,3,87.69,98.58,37860,40023,uah,no
2024-05-24,44892,6921,2,59.63,75.76,40805,43903,uah,no
2024-05-24,44891,6921,1,45.89,49.44,42946,46269,uah,no
2024-05-24,44890,5326,3,77.7,123,26000,33000,uah,no
2024-05-24,44889,8630,3,79.51,79.51,26200,26200,uah,no
2024-05-24,44888,8630,2,60.95,70.53,26200,26200,uah,no
2024-05-24,44887,8630,1,0,0,0,0,uah,yes
2024-05-24,44886,8668,2,0,0,0,0,interbank,yes
2024-05-24,44885,8668,1,0,0,0,0,interbank,yes
2024-05-24,44884,9406,3,71.51,80.07,690,690,interbank,no
2024-05-24,44883,9053,3,87.84,87.84,1650,1650,interbank,no
2024-05-24,44882,9053,2,51,73.81,1700,1850,interbank,no
2024-05-24,44881,9053,1,41.5,54,1750,1850,interbank,no
2024-05-24,44872,9460,2,60.53,76.19,35500,39300,uah,no
2024-05-24,44871,9460,1,43.15,43.92,35800,38300,uah,no
2024-05-24,44868,3834,2,60,60,750,750,interbank,no
2024-05-24,44867,3834,2,60,60,750,750,interbank,no
2024-05-24,44866,3834,1,40,40,750,750,interbank,no
2024-05-24,44865,9446,3,97,97,35000,35000,uah,no
2024-05-24,44864,9446,2,66,78,35000,35000,uah,no
2024-05-24,44863,9446,1,42,47,35000,35000,uah,no
2024-05-24,44862,9446,3,97,97,36000,36000,uah,no
2024-05-24,44861,9446,2,66,78,36000,36000,uah,no
2024-05-24,44860,9446,1,42,47,36000,36000,uah,no
2024-05-24,44859,8683,2,0,0,0,0,interbank,yes
2024-05-24,44858,8683,1,0,0,0,0,interbank,yes
2024-05-24,44857,8315,3,0,0,0,0,interbank,yes
2024-05-24,44856,8315,2,0,0,0,0,interbank,yes
2024-05-24,44855,8315,1,0,0,0,0,interbank,yes
2024-05-24,44850,5304,3,0,0,0,0,interbank,yes
2024-05-24,44849,5304,2,0,0,0,0,interbank,yes
2024-05-24,44848,5304,1,0,0,0,0,interbank,yes
2024-05-24,44846,9462,3,0,0,0,0,interbank,yes
2024-05-24,44842,4068,2,60.1,88.7,1500,1500,interbank,no
2024-05-24,44841,9455,3,84.19,93.7,1200,1450,interbank,no
2024-05-24,44840,9455,2,56.22,80.25,1260,1580,interbank,no
2024-05-24,44839,9455,1,40.08,54.38,1250,1600,interbank,no
2024-05-24,44838,8173,1,25.4,25.4,32500,33200,uah,no
2024-05-24,44835,5591,3,0,0,0,0,uah,yes
2024-05-24,44834,5591,2,0,0,0,0,uah,yes
2024-05-24,44833,5591,1,0,0,0,0,uah,yes
2024-05-24,44832,9452,2,54.8,86,880,980,interbank,no
2024-05-24,44831,9452,1,38.5,45.8,980,980,interbank,no
2024-05-24,44830,9450,3,94,94,650,650,interbank,no
2024-05-24,44829,9450,2,68,78,650,650,interbank,no
2024-05-24,44828,9450,1,0,0,0,0,interbank,yes
2024-05-24,44827,9449,3,86,86,610,610,interbank,no
2024-05-24,44826,9449,2,52,52,610,610,interbank,no
2024-05-24,44825,9449,1,40,53,610,610,interbank,no
2024-05-24,44824,5992,3,82.4,87.4,764,1026,interbank,no
2024-05-24,44823,5992,2,63,70.3,900,1050,interbank,no
2024-05-24,44822,5992,1,43.4,52.6,725,1100,interbank,no
2024-05-24,44821,8989,3,76.23,76.23,840,840,interbank,no
2024-05-24,44820,8989,2,60.23,60.31,840,840,interbank,no
2024-05-24,44819,8989,1,44.6,44.6,840,840,interbank,no
2024-05-24,44818,8798,5,123.6,213.6,1000,1000,interbank,no
2024-05-24,44817,8798,3,90.1,90.1,1200,1200,interbank,no
2024-05-24,44816,8798,2,0,0,0,0,interbank,yes
2024-05-24,44815,8798,1,46.3,46.3,1200,1200,interbank,no
2024-05-24,44814,8798,5,123.6,213.6,1000,1000,interbank,no
2024-05-24,44813,8752,2,72,74.6,29000,29000,uah,no
2024-05-24,44812,8752,1,40.5,47.4,29500,29500,uah,no
2024-05-24,44810,2420,3,85,88,33900,33900,uah,no
2024-05-24,44809,7496,2,0,0,0,0,uah,yes
2024-05-24,44808,2420,2,60,77,33900,33900,uah,no
2024-05-24,44807,7496,1,51,58,27000,28000,uah,no
2024-05-24,44806,2420,1,38,49,33900,33900,uah,no
2024-05-24,44805,9421,3,87.44,87.44,590,800,interbank,no
2024-05-24,44804,9421,2,48.52,63.33,590,800,interbank,no
2024-05-24,44803,9421,1,22.7,38.22,590,800,interbank,no
2024-05-24,44801,9447,2,58.63,58.63,1300,1300,interbank,no
2024-05-24,44800,9447,1,36.46,36.46,1400,1400,interbank,no
2024-05-24,44799,5602,5,0,0,0,0,uah,yes
2024-05-24,44798,9368,5,0,0,0,0,uah,yes
2024-05-24,44797,9368,3,71,125,32000,32000,uah,no
2024-05-24,44796,9368,2,56.1,68.6,32000,32000,uah,no
2024-05-24,44795,9368,1,36.38,43,32000,32000,uah,no
2024-05-24,44794,9377,3,79.33,79.33,745,785,interbank,no
2024-05-24,44793,9377,2,55.39,69.71,745,785,interbank,no
2024-05-24,44792,9377,1,45.03,47.14,745,785,interbank,no
2024-05-24,44791,8200,3,86.92,86.92,1300,1550,interbank,no
2024-05-24,44790,8200,2,54.19,76.38,1350,1650,interbank,no
2024-05-24,44789,8200,1,41.85,46.38,1350,1620,interbank,no
2024-05-24,44788,3566,3,106.2,115.3,33000,36000,uah,no
2024-05-24,44787,3566,2,59.4,67.7,30000,33000,uah,no
2024-05-24,44786,9443,1,28.3,28.3,777,777,interbank,no
2024-05-24,44785,6470,3,0,0,0,0,interbank,yes
2024-05-24,44784,8778,2,63.13,72.35,1200,1550,interbank,no
2024-05-24,44783,8778,1,38.58,46.5,1300,1500,interbank,no
2024-05-24,44780,8520,1,0,0,0,0,interbank,yes
2024-05-24,44779,5848,3,59.95,109.89,1040,1300,interbank,no
2024-05-24,44778,5848,2,52.72,84.6,1000,1300,interbank,no
2024-05-24,44777,5848,1,35.14,52.65,1010,1060,interbank,no
2024-05-24,44776,9011,3,68,72,750,750,interbank,no
2024-05-24,44775,9011,2,56.21,56.21,750,750,interbank,no
2024-05-24,44774,7805,1,0,0,0,0,uah,yes
2024-05-24,44773,7805,1,0,0,0,0,uah,yes
2024-05-24,44768,8680,2,48.41,71.11,1950,2350,interbank,no
2024-05-24,44767,8680,1,34.98,36.98,1950,2350,interbank,no
2024-05-24,44766,9438,3,125.05,125.09,1450,1550,interbank,no
2024-05-24,44765,9438,2,102.64,102.64,1450,1550,interbank,no
2024-05-24,44764,7906,2,0,0,0,0,interbank,yes
2024-05-24,44763,7906,1,0,0,0,0,interbank,yes
2024-05-24,44762,9434,2,0,0,0,0,interbank,yes
2024-05-24,44761,9434,1,20,29,983,1274,interbank,no
2024-05-24,44760,2699,3,0,0,0,0,interbank,yes
2024-05-24,44759,2699,2,64.57,68.9,700,800,interbank,no
2024-05-24,44758,2699,1,35.17,53.1,700,800,interbank,no
2024-05-24,44757,2699,3,0,0,0,0,interbank,yes
2024-05-24,44756,2699,2,64.57,68.9,700,800,interbank,no
2024-05-24,44755,2699,1,35.17,53.1,700,800,interbank,no
2024-05-24,44754,6975,2,78,78,800,800,interbank,no
2024-05-24,44753,6975,1,63,63,900,900,interbank,no
2024-05-24,44752,6771,3,0,0,0,0,interbank,yes
2024-05-24,44751,6771,2,0,0,0,0,interbank,yes
2024-05-24,44750,6771,1,0,0,0,0,interbank,yes
2024-05-24,44749,6326,4,170,170,2000,2000,interbank,no
2024-05-24,44748,9431,2,58,58,820,820,interbank,no
2024-05-24,44747,9431,1,48.7,48.7,820,820,interbank,no
2024-05-24,44746,9432,2,0,0,0,0,interbank,yes
2024-05-24,44745,9432,1,0,0,0,0,interbank,yes
2024-05-24,44744,3153,3,64.3,86,30000,33000,uah,no
2024-05-24,44742,3153,3,64.3,86,30000,33000,uah,no
2024-05-24,44741,3153,2,54.3,86,30000,33000,uah,no
2024-05-24,44739,3153,2,54.3,86,30000,33000,uah,no
2024-05-24,44738,3153,1,39.9,55.9,30000,33000,uah,no
2024-05-24,44736,3153,1,39.9,55.9,30000,33000,uah,no
2024-05-24,44735,3153,3,72,117,37800,37800,uah,no
2024-05-24,44734,3153,3,72,117,37800,37800,uah,no
2024-05-24,44733,4068,3,0,0,0,0,interbank,yes
2024-05-24,44732,4068,3,0,0,0,0,interbank,yes
2024-05-24,44731,6987,2,59,69.73,850,850,interbank,no
2024-05-24,44730,6987,1,0,0,0,0,interbank,yes
2024-05-24,44729,7588,3,0,0,0,0,interbank,yes
2024-05-24,44728,7588,2,64.35,64.35,1450,1450,interbank,no
2024-05-24,44727,7588,1,0,0,0,0,interbank,yes
2024-05-24,44726,5650,3,87.39,87.39,620,620,interbank,no
2024-05-24,44725,5650,2,65.7,68.79,620,620,interbank,no
2024-05-24,44724,5650,1,0,0,0,0,interbank,yes
2024-05-24,44720,9424,5,0,0,0,0,interbank,yes
2024-05-24,44719,3666,3,76.2,102,900,900,interbank,no
2024-05-24,44717,3666,2,0,0,0,0,interbank,yes
2024-05-24,44715,3666,1,0,0,0,0,interbank,yes
2024-05-24,44713,8203,2,72,73.3,800,820,interbank,no
2024-05-24,44712,8203,1,41.5,44.8,800,850,interbank,no
2024-05-24,44710,4242,3,80,120,900,900,interbank,no
2024-05-24,44709,7821,3,71.84,71.84,1500,1500,interbank,no
2024-05-24,44708,7821,3,71.84,71.84,1500,1500,interbank,no
2024-05-24,44704,9424,3,0,0,0,0,interbank,yes
2024-05-24,44703,9424,2,0,0,0,0,interbank,yes
2024-05-24,44702,9424,1,0,0,0,0,interbank,yes
2024-05-24,44700,7643,2,59.8,64.37,27000,28500,uah,no
2024-05-24,44699,7643,1,0,0,0,0,uah,yes
2024-05-24,44698,9408,2,58.8,72.5,25000,25000,uah,no
2024-05-24,44697,9408,1,35.4,50.3,25000,25000,uah,no
2024-05-24,44696,9406,2,51.3,72.8,690,690,interbank,no
2024-05-24,44695,9406,1,35.6,42,700,700,interbank,no
2024-05-24,44694,7763,3,76.4,91,900,925,interbank,no
2024-05-24,44693,7763,2,44.3,79.4,885,1030,interbank,no
2024-05-24,44692,7763,1,35.9,41.1,945,1045,interbank,no
2024-05-24,44691,7785,3,0,0,0,0,uah,yes
2024-05-24,44689,3566,1,19.6,47,30000,33000,uah,no
2024-05-24,44688,8430,2,68,68,39500,43450,uah,no
2024-05-24,44687,8430,1,51,51,39500,43450,uah,no
2024-05-24,44686,7256,1,0,0,0,0,uah,yes
2024-05-24,44685,7256,2,0,0,0,0,uah,yes
2024-05-24,44684,7256,3,0,0,0,0,uah,yes
2024-05-24,44683,7357,3,0,0,0,0,uah,yes
2024-05-24,44682,7357,2,58,58,37300,37300,uah,no
2024-05-24,44681,7357,1,41,62,37300,37300,uah,no
2024-05-24,44680,7357,3,0,0,0,0,uah,yes
2024-05-24,44678,8333,5,0,0,0,0,uah,yes
2024-05-24,44676,801,1,0,0,0,0,interbank,yes
2024-05-24,44675,3539,5,0,0,0,0,interbank,yes
2024-05-24,44673,3539,4,0,0,0,0,interbank,yes
2024-05-24,44671,3539,3,97,110,2200,2400,interbank,no
2024-05-24,44669,3539,2,0,0,0,0,interbank,yes
2024-05-24,44667,3539,1,0,0,0,0,interbank,yes
2024-05-24,44665,8991,1,0,0,0,0,interbank,yes
2024-05-24,44664,7489,2,67.99,68.1,950,950,interbank,no
2024-05-24,44663,7489,1,0,0,0,0,interbank,yes
2024-05-24,44660,9420,2,70.5,70.5,1000,1000,interbank,no
2024-05-24,44659,9420,1,31.2,51.3,990,1289,interbank,no
2024-05-24,44658,9419,2,57.4,57.4,900,900,interbank,no
2024-05-24,44657,9419,1,36.6,48.2,900,900,interbank,no
2024-05-24,44656,4673,3,100,100,22000,23150,uah,no
2024-05-24,44655,7912,1,27,27,1400,1400,interbank,no
2024-05-24,44654,8715,3,102.2,102.2,1000,1000,interbank,no
2024-05-24,44653,8715,2,60.3,80,690,1000,interbank,no
2024-05-24,44652,8715,1,30.2,50.9,790,1050,interbank,no
2024-05-24,44648,7286,4,0,0,0,0,uah,yes
2024-05-24,44647,7286,3,0,0,0,0,uah,yes
2024-05-24,44646,4257,3,0,0,0,0,uah,yes
2024-05-24,44645,6649,5,117.2,134,26500,27000,uah,no
2024-05-24,44642,6649,4,0,0,0,0,uah,yes
2024-05-24,44640,6649,3,76,89,31500,32000,uah,no
2024-05-24,44638,6649,2,57,69,34500,36000,uah,no
2024-05-24,44636,6649,1,35.5,49.9,35500,41000,uah,no
2024-05-24,44635,6649,3,76,89,31500,32000,uah,no
2024-05-24,44633,6649,2,57,69,34500,36000,uah,no
2024-05-24,44631,6649,1,35.5,49.9,35500,41000,uah,no
2024-05-24,44629,6970,2,74,74,21000,21000,uah,no
2024-05-24,44628,6970,1,0,0,0,0,uah,yes
2024-05-24,44620,5778,1,0,0,0,0,uah,yes
2024-05-24,44618,9412,3,83.15,96.83,800,800,interbank,no
2024-05-24,44617,9412,2,72.04,72.24,800,800,interbank,no
2024-05-24,44616,9412,1,52.55,52.55,800,800,interbank,no
2024-05-24,44612,9413,2,42.49,62.47,29000,31000,uah,no
2024-05-24,44611,9413,1,29.15,41.51,31000,32000,uah,no
2024-05-24,44610,4637,3,101.77,101.77,1600,1600,interbank,no
2024-05-24,44609,4637,1,56.32,58.65,1600,1600,interbank,no
2024-05-24,44608,9410,3,84.27,84.27,2000,2000,interbank,no
2024-05-24,44607,7098,3,63.6,160.1,1425,2300,interbank,no
2024-05-24,44606,7098,2,58.5,83.1,1450,2400,interbank,no
2024-05-24,44605,7098,1,26.6,82,1500,2550,interbank,no
2024-05-24,44604,8879,2,58.98,67.42,42500,45500,uah,no
2024-05-24,44603,8879,1,42.74,47.49,43500,45500,uah,no
2024-05-24,44602,2070,3,0,0,0,0,interbank,yes
2024-05-24,44600,2070,3,0,0,0,0,interbank,yes
2024-05-24,44599,2070,2,0,0,0,0,interbank,yes
2024-05-24,44597,2070,2,0,0,0,0,interbank,yes
2024-05-24,44596,2070,1,0,0,0,0,interbank,yes
2024-05-24,44594,2070,1,0,0,0,0,interbank,yes
2024-05-24,44590,7805,2,0,0,0,0,uah,yes
2024-05-24,44589,4997,2,61.5,61.5,30500,30500,uah,no
2024-05-24,44588,4997,1,0,0,0,0,uah,yes
2024-05-24,44587,9405,2,55.87,55.87,1100,1100,interbank,no
2024-05-24,44586,9405,1,0,0,0,0,interbank,yes
2024-05-24,44585,9404,4,134.39,134.39,1200,1200,interbank,no
2024-05-24,44584,9404,2,86.35,86.35,1150,1200,interbank,no
2024-05-24,44583,9404,1,36.6,36.6,1500,1500,interbank,no
2024-05-24,44582,8970,4,79,113,1610,1840,interbank,no
2024-05-24,44581,8970,3,63.5,126.4,1426,2116,interbank,no
2024-05-24,44580,8970,2,43,86.4,1518,1932,interbank,no
2024-05-24,44579,8970,1,32.8,47.2,1684,1932,interbank,no
2024-05-24,44578,3403,5,0,0,0,0,interbank,yes
2024-05-24,44577,6222,3,97,97,36000,36000,uah,no
2024-05-24,44576,6222,2,60,74,37000,37000,uah,no
2024-05-24,44575,6222,1,41,47,38000,38000,uah,no
2024-05-24,44574,5243,2,0,0,0,0,interbank,yes
2024-05-24,44572,5243,1,0,0,0,0,interbank,yes
2024-05-24,44569,7763,3,96.7,121.2,956,1024,interbank,no
2024-05-24,44568,7763,2,59.4,64.5,928,1024,interbank,no
2024-05-24,44567,7763,1,35.8,41,915,1010,interbank,no
2024-05-24,44566,9398,3,71,77.84,31000,31000,uah,no
2024-05-24,44565,9398,2,51.72,51.72,28000,28000,uah,no
2024-05-24,44564,9398,1,32,50,28000,28000,uah,no
2024-05-24,44563,6377,5,111.46,138.47,1000,1290,interbank,no
2024-05-24,44562,6377,4,112.27,112.9,1000,1290,interbank,no
2024-05-24,44561,6377,3,74.01,75.15,850,1150,interbank,no
2024-05-24,44560,6377,2,59.14,75,900,1290,interbank,no
2024-05-24,44559,6377,1,34.45,53.77,1000,1200,interbank,no
2024-05-24,44558,9243,3,0,0,0,0,interbank,yes
2024-05-24,44557,9243,2,0,0,0,0,interbank,yes
2024-05-24,44556,9243,1,0,0,0,0,interbank,yes
2024-05-24,44555,9394,4,0,0,0,0,uah,yes
2024-05-24,44554,9394,3,88.19,100.8,25500,25500,uah,no
2024-05-24,44552,9394,2,48.67,60.72,30875,30875,uah,no
2024-05-24,44551,9394,1,39.18,50.58,30875,30875,uah,no
2024-05-24,44550,9379,2,0,0,0,0,interbank,yes
2024-05-24,44549,9379,1,0,0,0,0,interbank,yes
2024-05-24,44548,5294,5,0,0,0,0,interbank,yes
2024-05-24,44547,5294,4,140.6,143.4,1200,1200,interbank,no
2024-05-24,44546,5294,3,0,0,0,0,interbank,yes
2024-05-24,44545,5294,2,61.1,61.1,1350,1350,interbank,no
2024-05-24,44544,5294,1,51.2,53.3,1550,1600,interbank,no
2024-05-24,44543,5006,4,110.8,154,42000,42000,uah,no
2024-05-24,44542,5006,4,110.8,154,42000,42000,uah,no
2024-05-24,44541,4456,3,0,0,0,0,interbank,yes
2024-05-24,44539,4456,2,0,0,0,0,interbank,yes
2024-05-24,44537,4456,1,0,0,0,0,interbank,yes
2024-05-24,44535,4456,3,78,78,937,937,interbank,no
2024-05-24,44534,4456,2,66,66,937,937,interbank,no
2024-05-24,44533,4456,1,42,42,1000,1000,interbank,no
2024-05-24,44532,9053,3,92,97,1850,1850,interbank,no
2024-05-24,44531,9053,2,76,93,1850,1850,interbank,no
2024-05-24,44530,9053,1,41.79,51.37,1850,1850,interbank,no
2024-05-24,44529,3839,4,127.1,127.1,1200,1200,interbank,no
2024-05-24,44528,3839,3,97.5,97.5,1250,1250,interbank,no
2024-05-24,44527,3839,2,75.9,75.9,1250,1250,interbank,no
2024-05-24,44526,3839,1,59.1,59.1,1250,1250,interbank,no
2024-05-24,44525,9392,2,0,0,0,0,interbank,yes
2024-05-24,44524,9392,1,0,0,0,0,interbank,yes
2024-05-24,44523,6974,3,112.4,112.9,1100,1100,interbank,no
2024-05-24,44522,9390,5,133.12,133.12,21500,21500,uah,no
2024-05-24,44521,9390,3,69.26,78.88,21500,23300,uah,no
2024-05-24,44519,9390,2,56.5,68.8,21500,23300,uah,no
2024-05-24,44518,9390,1,35.79,42.5,21500,23300,uah,no
2024-05-24,44515,5243,4,116.5,116.5,750,750,interbank,no
2024-05-24,44514,5243,4,116.5,116.5,750,750,interbank,no
2024-05-24,44513,5243,4,116.5,116.5,750,750,interbank,no
2024-05-24,44512,5243,4,116.5,116.5,750,750,interbank,no
2024-05-24,44511,6719,3,113.3,113.65,19000,19000,uah,no
2024-05-24,44510,9249,3,67.9,68,1035,1300,interbank,no
2024-05-24,44509,9249,2,51.1,60.4,1000,1300,interbank,no
2024-05-24,44508,6903,3,0,0,0,0,uah,yes
2024-05-24,44507,6903,2,73,76.21,40025,40155,uah,no
2024-05-24,44506,6903,1,64.36,64.36,40155,40155,uah,no
2024-05-24,44497,6426,2,0,0,0,0,uah,yes
2024-05-24,44496,6426,1,0,0,0,0,uah,yes
2024-05-24,44495,7679,2,60,75,24000,24000,uah,no
2024-05-24,44494,7679,1,0,0,0,0,uah,yes
2024-05-24,44493,7679,3,90,150,24000,24000,uah,no
2024-05-24,44491,8002,1,0,0,0,0,uah,yes
2024-05-24,44490,8002,3,0,0,0,0,uah,yes
2024-05-24,44489,8002,2,0,0,0,0,uah,yes
2024-05-24,44488,8306,2,62.14,66.6,820,840,interbank,no
2024-05-24,44487,8306,1,39.03,45.53,850,890,interbank,no
2024-05-24,44486,8308,4,140.79,140.79,1500,1500,interbank,no
2024-05-24,44485,5101,2,0,0,0,0,interbank,yes
2024-05-24,44484,5101,1,0,0,0,0,interbank,yes
2024-05-24,44478,2670,2,55.3,70.8,32000,32000,uah,no
2024-05-24,44475,2670,1,42,46,32000,32674,uah,no
2024-05-24,44473,1880,3,83.25,83.56,970,1010,interbank,no
2024-05-24,44472,1880,2,62.82,73.85,1010,1050,interbank,no
2024-05-24,44471,1880,1,42.63,46.64,1070,1070,interbank,no
2024-05-24,44470,9299,4,145,145,15000,19000,uah,no
2024-05-24,44469,9299,2,72,75,15000,19000,uah,no
2024-05-24,44468,9299,1,45,45,15000,19000,uah,no
2024-05-24,44467,9299,4,145,145,15000,19000,uah,no
2024-05-24,44466,9299,1,45,45,15000,19000,uah,no
2024-05-24,44465,9299,4,145,145,15000,19000,uah,no
2024-05-24,44464,9299,2,72,75,15000,19000,uah,no
2024-05-24,44463,9299,2,72,75,15000,19000,uah,no
2024-05-24,44462,9299,1,45,45,15000,19000,uah,no
2024-05-24,44461,9299,4,145,145,15000,19000,uah,no
2024-05-24,44460,9299,2,72,75,15000,19000,uah,no
2024-05-24,44459,9299,1,45,45,15000,19000,uah,no
2024-05-24,44458,7028,3,82.46,89.35,700,700,interbank,no
2024-05-24,44457,7028,2,61.66,79.47,700,750,interbank,no
2024-05-24,44456,7028,1,65.74,75.03,750,750,interbank,no
2024-05-24,44449,8104,3,70,85,1290,1370,interbank,no
2024-05-24,44446,1082,4,154,154,56342,56342,uah,no
2024-05-24,44445,1082,4,154,154,56342,56342,uah,no
2024-05-24,44444,1082,3,0,0,0,0,uah,yes
2024-05-24,44443,1082,3,0,0,0,0,uah,yes
2024-05-24,44437,8350,3,85,100,750,750,interbank,no
2024-05-24,44436,8350,2,58,75,750,750,interbank,no
2024-05-24,44435,8350,1,38,56,750,750,interbank,no
2024-05-24,44434,5690,3,66.8,89,650,700,interbank,no
2024-05-24,44433,5690,2,46,62,650,700,interbank,no
2024-05-24,44432,5690,1,33,39,650,700,interbank,no
2024-05-24,44430,4068,2,60.61,67.98,1450,1500,interbank,no
2024-05-24,44428,4068,1,43.17,47.63,1210,1300,interbank,no
2024-05-24,44427,5978,5,0,0,0,0,uah,yes
2024-05-24,44426,4068,4,0,0,0,0,interbank,yes
2024-05-24,44425,4068,4,0,0,0,0,interbank,yes
2024-05-24,44424,4068,4,0,0,0,0,interbank,yes
2024-05-24,44423,4068,4,0,0,0,0,interbank,yes
2024-05-24,44422,4068,4,0,0,0,0,interbank,yes
2024-05-24,44420,9374,2,43.7,63.4,675,720,interbank,no
2024-05-24,44418,9374,2,43.7,63.4,675,720,interbank,no
2024-05-24,44417,9374,1,20,43.2,675,720,interbank,no
2024-05-24,44415,9374,1,20,43.2,675,720,interbank,no
2024-05-24,44414,7229,1,0,0,0,0,interbank,yes
2024-05-24,44413,5377,8,0,0,0,0,uah,yes
2024-05-24,44411,6421,3,0,0,0,0,uah,yes
2024-05-24,44409,6421,1,34.7,45,44910,44910,uah,no
2024-05-24,44400,8074,1,17,33,1100,1100,interbank,no
2024-05-24,44398,1107,3,86,89,32000,39000,uah,no
2024-05-24,44396,1107,2,58,87,32000,39000,uah,no
2024-05-24,44394,1107,1,39,49,39000,39000,uah,no
2024-05-24,44393,8692,3,0,0,0,0,interbank,yes
2024-05-24,44392,8692,2,67.1,67.1,1280,1280,interbank,no
2024-05-24,44391,8692,1,39.04,66.94,1280,1400,interbank,no
2024-05-24,44390,8665,3,0,0,0,0,interbank,yes
2024-05-24,44385,2185,2,0,0,0,0,uah,yes
2024-05-24,44384,7357,3,0,0,0,0,uah,yes
2024-05-24,44383,7357,2,58,58,37300,37300,uah,no
2024-05-24,44382,7357,1,41,62,37300,37300,uah,no
2024-05-24,44381,6352,3,83.7,83.7,790,790,interbank,no
2024-05-24,44380,6352,2,60.7,75.5,790,790,interbank,no
2024-05-24,44379,6352,1,37.9,42.5,790,790,interbank,no
2024-05-24,44375,7349,3,85,85,29800,29800,uah,no
2024-05-24,44374,7349,2,65,74,29800,29800,uah,no
2024-05-24,44373,7349,1,39,45,30300,30300,uah,no
2024-05-24,44372,8379,2,73.3,95.6,1950,1950,interbank,no
2024-05-24,44371,8379,1,41.5,60.9,2000,2000,interbank,no
2024-05-24,44370,7516,3,80,85,650,650,interbank,no
2024-05-24,44369,7516,2,61,72,660,660,interbank,no
2024-05-24,44368,7516,1,47,50,670,670,interbank,no
2024-05-24,44367,9361,3,73.95,92,20000,20000,uah,no
2024-05-24,44366,9361,2,57,73.5,20000,20000,uah,no
2024-05-24,44365,9361,1,0,0,0,0,uah,yes
